sessionDate,seasonName,metric,category,value,pid
18/12/2023,2023/2024,soreness_baseline_composite,soreness,-0.296,1
18/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.3548387096774194,1
18/12/2023,2023/2024,subjective_baseline_composite,subjective,0.1763636363636364,1
19/12/2023,2023/2024,bio_baseline_completeness,bio,0.0,1
19/12/2023,2023/2024,bio_baseline_composite,bio,,1
19/12/2023,2023/2024,emboss_baseline_score,total,,1
19/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
19/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
19/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
19/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
19/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.0,1
19/12/2023,2023/2024,sleep_baseline_composite,sleep,,1
19/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.0,1
19/12/2023,2023/2024,soreness_baseline_composite,soreness,,1
19/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.0,1
19/12/2023,2023/2024,subjective_baseline_composite,subjective,,1
20/12/2023,2023/2024,bio_baseline_completeness,bio,0.0,1
20/12/2023,2023/2024,bio_baseline_composite,bio,,1
20/12/2023,2023/2024,emboss_baseline_score,total,,1
20/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
20/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
20/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
20/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
20/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.0,1
20/12/2023,2023/2024,sleep_baseline_composite,sleep,,1
20/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.0,1
20/12/2023,2023/2024,soreness_baseline_composite,soreness,,1
20/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.0,1
20/12/2023,2023/2024,subjective_baseline_composite,subjective,,1
21/12/2023,2023/2024,bio_baseline_completeness,bio,0.0,1
21/12/2023,2023/2024,bio_baseline_composite,bio,,1
21/12/2023,2023/2024,emboss_baseline_score,total,-0.028470679,1
21/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.131578947368421,1
21/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.184,1
21/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.131578947368421,1
21/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.061,1
21/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.4473684210526316,1
21/12/2023,2023/2024,sleep_baseline_composite,sleep,-0.003529412,1
21/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.25,1
21/12/2023,2023/2024,soreness_baseline_composite,soreness,-0.807,1
21/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.4473684210526316,1
21/12/2023,2023/2024,subjective_baseline_composite,subjective,0.2752941176470589,1
22/12/2023,2023/2024,bio_baseline_completeness,bio,0.0,1
22/12/2023,2023/2024,bio_baseline_composite,bio,,1
22/12/2023,2023/2024,emboss_baseline_score,total,0.040472222,1
22/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
22/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
22/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
22/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
22/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.3225806451612903,1
22/12/2023,2023/2024,sleep_baseline_composite,sleep,-0.093,1
22/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.080645161,1
22/12/2023,2023/2024,soreness_baseline_composite,soreness,-0.193333333,1
22/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.3225806451612903,1
22/12/2023,2023/2024,subjective_baseline_composite,subjective,0.1703333333333333,1
23/12/2023,2023/2024,bio_baseline_completeness,bio,0.0,1
23/12/2023,2023/2024,bio_baseline_composite,bio,,1
23/12/2023,2023/2024,emboss_baseline_score,total,0.062111111,1
23/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
23/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
23/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
23/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
23/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.3225806451612903,1
23/12/2023,2023/2024,sleep_baseline_composite,sleep,0.172,1
23/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.048387097,1
23/12/2023,2023/2024,soreness_baseline_composite,soreness,-0.29,1
23/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.3225806451612903,1
23/12/2023,2023/2024,subjective_baseline_composite,subjective,0.092666667,1
24/12/2023,2023/2024,bio_baseline_completeness,bio,0.0,1
24/12/2023,2023/2024,bio_baseline_composite,bio,,1
24/12/2023,2023/2024,emboss_baseline_score,total,,1
24/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
24/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
24/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
24/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
24/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.0,1
24/12/2023,2023/2024,sleep_baseline_composite,sleep,,1
24/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.0,1
24/12/2023,2023/2024,soreness_baseline_composite,soreness,,1
24/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.0,1
24/12/2023,2023/2024,subjective_baseline_composite,subjective,,1
25/12/2023,2023/2024,bio_baseline_completeness,bio,0.0,1
25/12/2023,2023/2024,bio_baseline_composite,bio,,1
25/12/2023,2023/2024,emboss_baseline_score,total,-0.102160494,1
25/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.1052631578947368,1
25/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.18,1
25/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
25/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
25/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.4736842105263157,1
25/12/2023,2023/2024,sleep_baseline_composite,sleep,0.067222222,1
25/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.2236842105263158,1
25/12/2023,2023/2024,soreness_baseline_composite,soreness,-0.953333333,1
25/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.4736842105263157,1
25/12/2023,2023/2024,subjective_baseline_composite,subjective,0.06462963,1
26/12/2023,2023/2024,bio_baseline_completeness,bio,0.0,1
26/12/2023,2023/2024,bio_baseline_composite,bio,,1
26/12/2023,2023/2024,emboss_baseline_score,total,-0.028444444,1
26/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
26/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
26/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
26/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
26/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.1612903225806451,1
26/12/2023,2023/2024,sleep_baseline_composite,sleep,-0.212,1
26/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.064516129,1
26/12/2023,2023/2024,soreness_baseline_composite,soreness,-0.195,1
26/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.1612903225806451,1
26/12/2023,2023/2024,subjective_baseline_composite,subjective,0.092666667,1
27/12/2023,2023/2024,bio_baseline_completeness,bio,0.0,1
27/12/2023,2023/2024,bio_baseline_composite,bio,,1
27/12/2023,2023/2024,emboss_baseline_score,total,,1
27/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
27/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
27/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
27/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
27/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.0,1
27/12/2023,2023/2024,sleep_baseline_composite,sleep,,1
27/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.0,1
27/12/2023,2023/2024,soreness_baseline_composite,soreness,,1
27/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.0,1
27/12/2023,2023/2024,subjective_baseline_composite,subjective,,1
28/12/2023,2023/2024,bio_baseline_completeness,bio,0.0,1
28/12/2023,2023/2024,bio_baseline_composite,bio,,1
28/12/2023,2023/2024,emboss_baseline_score,total,-0.262726608,1
28/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.1842105263157894,1
28/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,-0.108571429,1
28/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
28/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
28/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.4736842105263157,1
28/12/2023,2023/2024,sleep_baseline_composite,sleep,-0.402222222,1
28/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.25,1
28/12/2023,2023/2024,soreness_baseline_composite,soreness,-0.826,1
28/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.4736842105263157,1
28/12/2023,2023/2024,subjective_baseline_composite,subjective,-0.099259259,1
29/12/2023,2023/2024,bio_baseline_completeness,bio,0.0,1
29/12/2023,2023/2024,bio_baseline_composite,bio,,1
29/12/2023,2023/2024,emboss_baseline_score,total,-0.005538194,1
29/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
29/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
29/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
29/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
29/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.4210526315789473,1
29/12/2023,2023/2024,sleep_baseline_composite,sleep,0.119375,1
29/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.2368421052631578,1
29/12/2023,2023/2024,soreness_baseline_composite,soreness,-0.874444444,1
29/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.4210526315789473,1
29/12/2023,2023/2024,subjective_baseline_composite,subjective,0.3427083333333333,1
30/12/2023,2023/2024,bio_baseline_completeness,bio,0.0,1
30/12/2023,2023/2024,bio_baseline_composite,bio,,1
30/12/2023,2023/2024,emboss_baseline_score,total,,1
30/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
30/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
30/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
30/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
30/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.0,1
30/12/2023,2023/2024,sleep_baseline_composite,sleep,,1
30/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.0,1
30/12/2023,2023/2024,soreness_baseline_composite,soreness,,1
30/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.0,1
30/12/2023,2023/2024,subjective_baseline_composite,subjective,,1
31/12/2023,2023/2024,bio_baseline_completeness,bio,0.0,1
31/12/2023,2023/2024,bio_baseline_composite,bio,,1
31/12/2023,2023/2024,emboss_baseline_score,total,,1
31/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
31/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
31/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
31/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
31/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.0,1
31/12/2023,2023/2024,sleep_baseline_composite,sleep,,1
31/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.0,1
31/12/2023,2023/2024,soreness_baseline_composite,soreness,,1
31/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.0,1
31/12/2023,2023/2024,subjective_baseline_composite,subjective,,1
01/01/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
01/01/2024,2023/2024,bio_baseline_composite,bio,,1
01/01/2024,2023/2024,emboss_baseline_score,total,,1
01/01/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
01/01/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
01/01/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
01/01/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
01/01/2024,2023/2024,sleep_baseline_completeness,sleep,0.0,1
01/01/2024,2023/2024,sleep_baseline_composite,sleep,,1
01/01/2024,2023/2024,soreness_baseline_completeness,soreness,0.0,1
01/01/2024,2023/2024,soreness_baseline_composite,soreness,,1
01/01/2024,2023/2024,subjective_baseline_completeness,subjective,0.0,1
01/01/2024,2023/2024,subjective_baseline_composite,subjective,,1
02/01/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
02/01/2024,2023/2024,bio_baseline_composite,bio,,1
02/01/2024,2023/2024,emboss_baseline_score,total,-0.012901235,1
02/01/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
02/01/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
02/01/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
02/01/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
02/01/2024,2023/2024,sleep_baseline_completeness,sleep,0.4736842105263157,1
02/01/2024,2023/2024,sleep_baseline_composite,sleep,-0.098888889,1
02/01/2024,2023/2024,soreness_baseline_completeness,soreness,0.2368421052631578,1
02/01/2024,2023/2024,soreness_baseline_composite,soreness,-0.684444444,1
02/01/2024,2023/2024,subjective_baseline_completeness,subjective,0.4736842105263157,1
02/01/2024,2023/2024,subjective_baseline_composite,subjective,0.2937037037037037,1
03/01/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
03/01/2024,2023/2024,bio_baseline_composite,bio,,1
03/01/2024,2023/2024,emboss_baseline_score,total,-0.085388889,1
03/01/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
03/01/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
03/01/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
03/01/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
03/01/2024,2023/2024,sleep_baseline_completeness,sleep,0.3947368421052631,1
03/01/2024,2023/2024,sleep_baseline_composite,sleep,0.2293333333333333,1
03/01/2024,2023/2024,soreness_baseline_completeness,soreness,0.2631578947368421,1
03/01/2024,2023/2024,soreness_baseline_composite,soreness,-0.7965,1
03/01/2024,2023/2024,subjective_baseline_completeness,subjective,0.3947368421052631,1
03/01/2024,2023/2024,subjective_baseline_composite,subjective,0.132,1
04/01/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
04/01/2024,2023/2024,bio_baseline_composite,bio,,1
04/01/2024,2023/2024,emboss_baseline_score,total,0.1100277777777777,1
04/01/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
04/01/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
04/01/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
04/01/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
04/01/2024,2023/2024,sleep_baseline_completeness,sleep,0.3225806451612903,1
04/01/2024,2023/2024,sleep_baseline_composite,sleep,0.119,1
04/01/2024,2023/2024,soreness_baseline_completeness,soreness,0.032258065,1
04/01/2024,2023/2024,soreness_baseline_composite,soreness,-0.19,1
04/01/2024,2023/2024,subjective_baseline_completeness,subjective,0.3225806451612903,1
04/01/2024,2023/2024,subjective_baseline_composite,subjective,0.1803333333333333,1
05/01/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
05/01/2024,2023/2024,bio_baseline_composite,bio,,1
05/01/2024,2023/2024,emboss_baseline_score,total,0.08287037,1
05/01/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
05/01/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
05/01/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
05/01/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
05/01/2024,2023/2024,sleep_baseline_completeness,sleep,0.2903225806451613,1
05/01/2024,2023/2024,sleep_baseline_composite,sleep,0.032222222,1
05/01/2024,2023/2024,soreness_baseline_completeness,soreness,0.032258065,1
05/01/2024,2023/2024,soreness_baseline_composite,soreness,-0.19,1
05/01/2024,2023/2024,subjective_baseline_completeness,subjective,0.2903225806451613,1
05/01/2024,2023/2024,subjective_baseline_composite,subjective,0.18,1
06/01/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
06/01/2024,2023/2024,bio_baseline_composite,bio,,1
06/01/2024,2023/2024,emboss_baseline_score,total,0.085625,1
06/01/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.1290322580645161,1
06/01/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.04875,1
06/01/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.1290322580645161,1
06/01/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.1225,1
06/01/2024,2023/2024,sleep_baseline_completeness,sleep,0.0,1
06/01/2024,2023/2024,sleep_baseline_composite,sleep,,1
06/01/2024,2023/2024,soreness_baseline_completeness,soreness,0.0,1
06/01/2024,2023/2024,soreness_baseline_composite,soreness,,1
06/01/2024,2023/2024,subjective_baseline_completeness,subjective,0.0,1
06/01/2024,2023/2024,subjective_baseline_composite,subjective,,1
07/01/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
07/01/2024,2023/2024,bio_baseline_composite,bio,,1
07/01/2024,2023/2024,emboss_baseline_score,total,-0.036792929,1
07/01/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.1612903225806451,1
07/01/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.1379999999999999,1
07/01/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
07/01/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
07/01/2024,2023/2024,sleep_baseline_completeness,sleep,0.3548387096774194,1
07/01/2024,2023/2024,sleep_baseline_composite,sleep,-0.243636364,1
07/01/2024,2023/2024,soreness_baseline_completeness,soreness,0.048387097,1
07/01/2024,2023/2024,soreness_baseline_composite,soreness,-0.095,1
07/01/2024,2023/2024,subjective_baseline_completeness,subjective,0.3548387096774194,1
